pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
Mi	Na	VHQE01000425.1	6100001	6120000	0.0122459952536339	15732	36988	3020416	128
Mi	Na	VHQE01000425.1	6120001	6140000	0.0142336288247068	17485	47784	3357120	0
Mi	Na	VHQE01000425.1	6140001	6160000	0.0180136769287637	18937	65496	3635904	0
Mi	Na	VHQE01000425.1	6160001	6180000	0.01584757282557	16123	49058	3095616	0
Mi	Na	VHQE01000425.1	6180001	6200000	0.0145551756682158	18719	52312	3594048	0
Mi	Na	VHQE01000425.1	6200001	6220000	0.0115699271467813	19537	43400	3751104	0
Mi	Na	VHQE01000425.1	6220001	6240000	0.0131015227079796	18848	47412	3618816	0
Mi	Na	VHQE01000425.1	6240001	6260000	0.0083954908328259	19708	31768	3783936	0
Mi	Na	VHQE01000425.1	6260001	6280000	0.007317893195785	19581	27512	3759552	0
Mi	Na	VHQE01000425.1	6280001	6300000	0.0072361977421516	19399	26952	3724608	0
Mi	Na	VHQE01000425.1	6300001	6320000	0.0071752132215026	18838	25952	3616896	0
Mi	Na	VHQE01000425.1	6320001	6340000	0.0108002631996914	18364	38080	3525840	48
Mi	Na	VHQE01000425.1	6340001	6360000	0.0102759814581664	17474	34476	3355008	0
Mi	Na	VHQE01000425.1	6360001	6380000	0.0113011268577529	19202	41664	3686712	72
Mi	Na	VHQE01000425.1	6380001	6400000	0.0102769806669977	18121	35756	3479232	0
Mi	Na	VHQE01000425.1	6400001	6420000	0.0106936588778269	19537	40112	3751008	96
Mi	Na	VHQE01000425.1	6420001	6440000	0.0116146585987625	18944	42244	3637128	120
Mi	Na	VHQE01000425.1	6440001	6460000	0.0112496802251215	19545	42216	3752640	0
Mi	Na	VHQE01000425.1	6460001	6480000	0.0162144192716842	18362	57164	3525504	0
Mi	Na	VHQE01000425.1	6480001	6500000	0.0651200735188915	7572	94670	1453776	48
Mi	Na	VHQE01000425.1	6500001	6520000	0.0128704451416034	17492	43224	3358392	72
Mi	Na	VHQE01000425.1	6520001	6540000	0.0090403656747694	19088	33132	3664896	0
Mi	Na	VHQE01000425.1	6540001	6560000	0.007521645021645	19250	27800	3696000	0
Mi	Na	VHQE01000425.1	6560001	6580000	0.0099157801418439	18800	35792	3609600	0
Mi	Na	VHQE01000425.1	6580001	6600000	0.0102191428769882	19196	37664	3685632	0
Mi	Na	VHQE01000425.1	6600001	6620000	0.0124766413057986	17481	41876	3356352	0
Mi	Na	VHQE01000425.1	6620001	6640000	0.0127335871712236	19238	47034	3693696	0
Mi	Na	VHQE01000425.1	6640001	6660000	0.0092740910246631	19665	35016	3775680	0
Mi	Na	VHQE01000425.1	6660001	6680000	0.0128787721591655	18073	44688	3469896	120
Mi	Na	VHQE01000425.1	6680001	6700000	0.0715471903483073	8192	112534	1572864	0
Mi	Na	VHQE01000425.1	6700001	6720000	0.0686263860055681	5179	68230	994224	144
Mi	Na	VHQE01000425.1	6720001	6740000	0.0101949611753533	17901	35040	3436992	0
Mi	Na	VHQE01000425.1	6740001	6760000	0.0080602461931414	18336	28376	3520488	24
Mi	Na	VHQE01000425.1	6760001	6780000	0.0110375348519122	19009	40284	3649728	0
Mi	Na	VHQE01000425.1	6780001	6800000	0.0106730303193494	18569	38052	3565248	0
Mi	Na	VHQE01000425.1	6800001	6820000	0.0083588684607869	18765	30116	3602880	0
Mi	Na	VHQE01000425.1	6820001	6840000	0.0086634312696747	19060	31704	3659520	0
Mi	Na	VHQE01000425.1	6840001	6860000	0.0106578823509276	19476	39854	3739392	0
Mi	Na	VHQE01000425.1	6860001	6880000	0.0082454136290515	19478	30836	3739776	0
Mi	Na	VHQE01000425.1	6880001	6900000	0.0093280703558938	19444	34824	3733248	0
Mi	Na	VHQE01000425.1	6900001	6920000	0.0160632505215897	19452	59992	3734736	48
Mi	Na	VHQE01000425.1	6920001	6940000	0.0088136663911345	18601	31476	3571272	120
Mi	Na	VHQE01000425.1	6940001	6960000	0.0111907681870368	19162	41172	3679104	0
Mi	Na	VHQE01000425.1	6960001	6980000	0.0111713567578772	19296	41388	3704832	0
Mi	Na	VHQE01000425.1	6980001	7000000	0.0086177429533024	19016	31464	3651072	0
Mi	Na	VHQE01000425.1	7000001	7020000	0.0093232513856302	19606	35096	3764352	0
Mi	Na	VHQE01000425.1	7020001	7040000	0.0081337967730861	19420	30328	3728640	0
Mi	Na	VHQE01000425.1	7040001	7060000	0.0095413258259853	18826	34488	3614592	0
Mi	Na	VHQE01000425.1	7060001	7080000	0.0083268922477957	17466	27924	3353472	0
Mi	Na	VHQE01000425.1	7080001	7100000	0.0084261487115802	19326	31266	3710592	0
Mi	Na	VHQE01000425.1	7100001	7120000	0.0085339254743259	19027	31176	3653184	0
Mi	Na	VHQE01000425.1	7120001	7140000	0.0100312767322497	18704	36024	3591168	0
Mi	Na	VHQE01000425.1	7140001	7160000	0.0099759134623745	19167	36712	3680064	0
Mi	Na	VHQE01000425.1	7160001	7180000	0.0094867639825744	18976	34564	3643392	0
Mi	Na	VHQE01000425.1	7180001	7200000	0.0092437767430693	19437	34496	3731808	96
Mi	Na	VHQE01000425.1	7200001	7220000	0.0086193185834452	18863	31216	3621632	64
Mi	Na	VHQE01000425.1	7220001	7240000	0.0095305829123505	19597	35860	3762624	0
Mi	Na	VHQE01000425.1	7240001	7260000	0.0112763893486336	18126	39244	3480192	0
Mi	Na	VHQE01000425.1	7260001	7280000	0.0094373406002166	19082	34576	3663744	0
Mi	Na	VHQE01000425.1	7280001	7300000	0.0122243187160276	18152	42604	3485184	0
Mi	Na	VHQE01000425.1	7300001	7320000	0.0074588342916884	19130	27396	3672960	0
Mi	Na	VHQE01000425.1	7320001	7340000	0.0088425083003105	18674	31704	3585408	0
Mi	Na	VHQE01000425.1	7340001	7360000	0.0084716369248911	19221	31264	3690432	0
Mi	Na	VHQE01000425.1	7360001	7380000	0.0082599448837766	19474	30884	3739008	0
Mi	Na	VHQE01000425.1	7380001	7400000	0.0137351334385232	19647	51812	3772224	0
Mi	Na	VHQE01000425.1	7400001	7420000	0.0104006623647103	19526	38992	3748992	0
Mi	Na	VHQE01000425.1	7420001	7440000	0.0111821518965397	19228	41282	3691776	0
Mi	Na	VHQE01000425.1	7440001	7460000	0.0066168662110545	19461	24724	3736512	0
Mi	Na	VHQE01000425.1	7460001	7480000	0.0093671646007698	18878	33952	3624576	0
Mi	Na	VHQE01000425.1	7480001	7500000	0.0108522849752101	18556	38664	3562752	0
Mi	Na	VHQE01000425.1	7500001	7520000	0.0094919333437045	18213	33192	3496864	32
Mi	Na	VHQE01000425.1	7520001	7540000	0.0092198900421333	19462	34452	3736704	0
Mi	Na	VHQE01000425.1	7540001	7560000	0.0150721023121495	17776	51440	3412928	64
Mi	Na	VHQE01000425.1	7560001	7580000	0.0117448101865962	19686	44392	3779712	0
Mi	Na	VHQE01000425.1	7580001	7600000	0.0107773356306749	12188	25220	2340096	0
Mi	Na	VHQE01000425.1	7600001	7620000	0.010624334398296	15650	31924	3004800	0
Mi	Na	VHQE01000425.1	7620001	7640000	0.0111512900703674	19185	41076	3683520	0
Mi	Na	VHQE01000425.1	7640001	7660000	0.0114523614523614	18315	40272	3516480	0
Mi	Na	VHQE01000425.1	7660001	7680000	0.0101624344137918	18233	35576	3500736	0
Mi	Na	VHQE01000425.1	7680001	7700000	0.0109009316873365	17558	36748	3371088	48
Mi	Na	VHQE01000425.1	7700001	7720000	0.0077252815114293	17273	25620	3316384	32
Mi	Na	VHQE01000425.1	7720001	7740000	0.0104517242523814	18831	37788	3615480	72
Mi	Na	VHQE01000425.1	7740001	7760000	0.0090067646661306	18189	31454	3492264	24
Mi	Na	VHQE01000425.1	7760001	7780000	0.0094721253461893	19498	35460	3743616	0
Mi	Na	VHQE01000425.1	7780001	7800000	0.0113911272390913	18739	40984	3597888	0
Mi	Na	VHQE01000425.1	7800001	7820000	0.0085721910161513	19049	31352	3657408	0
Mi	Na	VHQE01000425.1	7820001	7840000	0.008541403890991	17442	28604	3348864	0
Mi	Na	VHQE01000425.1	7840001	7860000	0.0105969970963355	18138	36904	3482496	0
Mi	Na	VHQE01000425.1	7860001	7880000	0.0069119676402252	15369	20396	2950824	24
Mi	Na	VHQE01000425.1	7880001	7900000	0.0071502456684768	19335	26544	3712320	0
Mi	Na	VHQE01000425.1	7900001	7920000	0.0080312582085631	19035	29352	3654720	0
Mi	Na	VHQE01000425.1	7920001	7940000	0.0084445896542298	19512	31636	3746304	0
Mi	Na	VHQE01000425.1	7940001	7960000	0.0089999829827785	19588	33848	3760896	0
Mi	Na	VHQE01000425.1	7960001	7980000	0.010286685604116	18262	36068	3506280	24
Mi	Na	VHQE01000425.1	7980001	8000000	0.0151190009468719	18174	52756	3489384	24
Mi	Na	VHQE01000425.1	8000001	8020000	0.0113568544848165	18990	41408	3646080	0
Mi	Na	VHQE01000425.1	8020001	8040000	0.0093817065842561	19415	34972	3727680	0
Mi	Na	VHQE01000425.1	8040001	8060000	0.0077612722233488	19724	29392	3787008	0
Mi	Na	VHQE01000425.1	8060001	8080000	0.0055583799356041	19670	20992	3776640	0
Mi	Na	VHQE01000425.1	8080001	8100000	0.0066976242768373	18668	24006	3584256	0
Mi	Na	VHQE01000425.1	8100001	8120000	0.0081423323675496	19328	30216	3710976	0
Mi	Na	VHQE01000425.1	8120001	8140000	0.0076822515490739	19474	28724	3739008	0
Mi	Na	VHQE01000425.1	8140001	8160000	0.0080185016374624	19746	30400	3791232	0
Mi	Na	VHQE01000425.1	8160001	8180000	0.0081100470344523	19631	30568	3769152	0
Mi	Na	VHQE01000425.1	8180001	8200000	0.0080224107127369	19217	29600	3689664	0
Mi	Na	VHQE01000425.1	8200001	8220000	0.0084438291675133	19684	31912	3779328	0
Mi	Na	VHQE01000425.1	8220001	8240000	0.0099320439100888	19130	36480	3672960	0
Mi	Na	VHQE01000425.1	8240001	8260000	0.0099693251533742	19506	37336	3745088	64
Mi	Na	VHQE01000425.1	8260001	8280000	0.0214520109565264	12291	50624	2359872	0
Mi	Na	VHQE01000425.1	8280001	8300000	0.2453703703703703	27	1272	5184	0
Mi	Na	VHQE01000425.1	8300001	8320000	0.2162051414768806	483	20050	92736	0
Mi	Na	VHQE01000425.1	8320001	8340000	0.2696146703806871	359	18584	68928	0
Mi	Na	VHQE01000425.1	8340001	8360000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8360001	8380000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8380001	8400000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8400001	8420000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8420001	8440000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8440001	8460000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8460001	8480000	NA	0	NA	NA	NA
Mi	Na	VHQE01000425.1	8480001	8500000	0.104956576996399	1574	31712	302144	64
Mi	Na	VHQE01000425.1	8500001	8520000	0.1492909436790223	1447	41436	277552	272
Mi	Na	VHQE01000425.1	8520001	8540000	0.3534356725146199	342	23208	65664	0
Mi	Na	VHQE01000425.1	8540001	8560000	0.26892082590612	561	28966	107712	0
Mi	Na	VHQE01000425.1	8560001	8580000	0.3105978260869565	230	13716	44160	0
Mi	Na	VHQE01000425.1	8580001	8600000	0.2629928315412186	372	18784	71424	0
Mi	Na	VHQE01000425.1	8600001	8620000	0.3818108974358974	104	7624	19968	0
Mi	Na	VHQE01000425.1	8620001	8640000	0.4468390804597701	29	2488	5568	0
Mi	Na	VHQE01000425.1	8640001	8660000	0.3671171171171171	111	7824	21312	0
Mi	Na	VHQE01000425.1	8660001	8680000	0.0183133904870253	12306	43270	2362752	0
Mi	Na	VHQE01000425.1	8680001	8700000	0.0136020144574297	16001	41788	3072192	0
Mi	Na	VHQE01000425.1	8700001	8720000	0.011500872600349	19100	42176	3667200	0
Mi	Na	VHQE01000425.1	8720001	8740000	0.0088945645239971	17766	30340	3411072	0
Mi	Na	VHQE01000425.1	8740001	8760000	0.0116859468723221	17505	39276	3360960	0
Mi	Na	VHQE01000425.1	8760001	8780000	0.009772613220889	19180	35988	3682536	24
Mi	Na	VHQE01000425.1	8780001	8800000	0.0103068199883419	18871	37344	3623232	0
Mi	Na	VHQE01000425.1	8800001	8820000	0.007602102795743	19482	28436	3740544	0
Mi	Na	VHQE01000425.1	8820001	8840000	0.0123987314785204	18762	44664	3602304	0
Mi	Na	VHQE01000425.1	8840001	8860000	0.0131848901762008	19334	48944	3712128	0
Mi	Na	VHQE01000425.1	8860001	8880000	0.0081032986111111	19200	29872	3686400	0
Mi	Na	VHQE01000425.1	8880001	8900000	0.0102926903448861	18632	36820	3577296	48
Mi	Na	VHQE01000425.1	8900001	8920000	0.0092434408067755	16097	28568	3090624	0
Mi	Na	VHQE01000425.1	8920001	8940000	0.0112594248641066	19010	41096	3649920	0
Mi	Na	VHQE01000425.1	8940001	8960000	0.0106090442989692	18789	38272	3607488	0
Mi	Na	VHQE01000425.1	8960001	8980000	0.0139076474656195	17955	47944	3447312	48
Mi	Na	VHQE01000425.1	8980001	9000000	0.009477767215534	18804	34218	3610344	24
Mi	Na	VHQE01000425.1	9000001	9020000	0.0066185682326621	18625	23668	3576000	0
Mi	Na	VHQE01000425.1	9020001	9040000	0.0081972181631217	19247	30292	3695400	24
Mi	Na	VHQE01000425.1	9040001	9060000	0.0120000956754688	17420	40136	3344640	0
Mi	Na	VHQE01000425.1	9060001	9080000	0.0092709476765459	18220	32432	3498240	0
Mi	Na	VHQE01000425.1	9080001	9100000	0.011294356729717	19191	41616	3684672	0
Mi	Na	VHQE01000425.1	9100001	9120000	0.0193899837464445	18048	67188	3465088	128
Mi	Na	VHQE01000425.1	9120001	9140000	0.0129432958236867	18573	46156	3566016	0
Mi	Na	VHQE01000425.1	9140001	9160000	0.0139619692628288	19195	51456	3685440	0
Mi	Na	VHQE01000425.1	9160001	9180000	0.0088167033120441	19102	32336	3667584	0
Mi	Na	VHQE01000425.1	9180001	9200000	0.0075565860509228	18276	26516	3508992	0
Mi	Na	VHQE01000425.1	9200001	9220000	0.0132495230307985	18345	46668	3522240	0
Mi	Na	VHQE01000425.1	9220001	9240000	0.0084410229445721	18543	30052	3560232	24
Mi	Na	VHQE01000425.1	9240001	9260000	0.010356993471184	18329	36448	3519168	0
Mi	Na	VHQE01000425.1	9260001	9280000	0.0110042530058838	18242	38542	3502464	0
Mi	Na	VHQE01000425.1	9280001	9300000	0.0102056005829867	18754	36748	3600768	0
Mi	Na	VHQE01000425.1	9300001	9320000	0.0092808293825949	18351	32700	3523392	0
Mi	Na	VHQE01000425.1	9320001	9340000	0.0080118626890494	19241	29598	3694272	0
Mi	Na	VHQE01000425.1	9340001	9360000	0.0076106166327857	18201	26596	3494592	0
Mi	Na	VHQE01000425.1	9360001	9380000	0.0069793868035288	19874	26632	3815808	0
Mi	Na	VHQE01000425.1	9380001	9400000	0.0091339461533238	19636	34436	3770112	0
Mi	Na	VHQE01000425.1	9400001	9420000	0.0106432940148536	19075	38980	3662400	0
Mi	Na	VHQE01000425.1	9420001	9440000	0.0105059506915668	17617	35536	3382464	0
Mi	Na	VHQE01000425.1	9440001	9460000	0.0088818609696778	19051	32488	3657792	0
Mi	Na	VHQE01000425.1	9460001	9480000	0.0121886916279122	18412	43088	3535080	24
Mi	Na	VHQE01000425.1	9480001	9500000	0.0107114563985806	18777	38616	3605112	72
Mi	Na	VHQE01000425.1	9500001	9520000	0.0117802504096316	18716	42332	3593472	0
Mi	Na	VHQE01000425.1	9520001	9540000	0.0082461084272678	18630	29496	3576960	0
Mi	Na	VHQE01000425.1	9540001	9560000	0.0102767353746306	18387	36280	3530304	0
Mi	Na	VHQE01000425.1	9560001	9580000	0.0068384213357417	18823	24714	3613992	24
Mi	Na	VHQE01000425.1	9580001	9600000	0.0154195375285175	12721	37660	2442356	76
Mi	Na	VHQE01000425.1	9600001	9620000	0.0096997215005009	19629	36556	3768768	0
Mi	Na	VHQE01000425.1	9620001	9640000	0.0082334183673469	19600	30984	3763200	0
Mi	Na	VHQE01000425.1	9640001	9660000	0.0137428064470426	18528	48888	3557352	24
Mi	Na	VHQE01000425.1	9660001	9680000	0.0103484139365574	19230	38208	3692160	0
Mi	Na	VHQE01000425.1	9680001	9700000	0.0099741161943249	19301	36962	3705792	0
Mi	Na	VHQE01000425.1	9700001	9720000	0.0090716849699683	18758	32672	3601536	0
Mi	Na	VHQE01000425.1	9720001	9740000	0.0124645861000442	18825	45052	3614400	0
Mi	Na	VHQE01000425.1	9740001	9760000	0.0124070015876232	19736	47014	3789312	0
Mi	Na	VHQE01000425.1	9760001	9780000	0.0170559137299222	19466	63746	3737472	0
Mi	Na	VHQE01000425.1	9780001	9800000	0.0114128078390565	19220	42116	3690240	0
Mi	Na	VHQE01000425.1	9800001	9820000	0.0121871599564744	18380	43008	3528960	0
Mi	Na	VHQE01000425.1	9820001	9840000	0.0153459969268266	18873	55608	3623616	0
Mi	Na	VHQE01000425.1	9840001	9860000	0.0195535403020128	18167	68204	3488064	0
Mi	Na	VHQE01000425.1	9860001	9880000	0.013027947047699	19036	47616	3654912	0
Mi	Na	VHQE01000425.1	9880001	9900000	0.0140882963638205	19746	53412	3791232	0
Mi	Na	VHQE01000425.1	9900001	9920000	0.0131942601928009	18845	47740	3618240	0
Mi	Na	VHQE01000425.1	9920001	9940000	0.0171758636312926	18301	60352	3513768	24
Mi	Na	VHQE01000425.1	9940001	9960000	0.0112831007581584	18202	39432	3494784	0
Mi	Na	VHQE01000425.1	9960001	9980000	0.0087935306367519	19188	32396	3684072	24
Mi	Na	VHQE01000425.1	9980001	10000000	0.006787330316742	19669	25632	3776448	0
Mi	Na	VHQE01000425.1	10000001	10020000	0.0119893737479313	19135	44048	3673920	0
Mi	Na	VHQE01000425.1	10020001	10040000	0.0088511376390164	19602	33312	3763584	0
Mi	Na	VHQE01000425.1	10040001	10060000	0.0103047905146746	18808	37212	3611136	0
Mi	Na	VHQE01000425.1	10060001	10080000	0.0118450149024132	19502	44352	3744360	24
Mi	Na	VHQE01000425.1	10080001	10100000	0.0132461587763515	19243	48940	3694656	0
Mi	Na	VHQE01000425.1	10100001	10120000	0.0138535756265746	18043	47992	3464232	24
Mi	Na	VHQE01000425.1	10120001	10140000	0.0111965299964501	18780	40372	3605760	0
Mi	Na	VHQE01000425.1	10140001	10160000	0.0089379487729075	19440	33360	3732400	80
Mi	Na	VHQE01000425.1	10160001	10180000	0.0147719798289848	18244	51744	3502848	0
Mi	Na	VHQE01000425.1	10180001	10200000	0.0133679283146616	19102	49028	3667584	0
Mi	Na	VHQE01000425.1	10200001	10220000	0.0125131856540084	18960	45552	3640320	0
Mi	Na	VHQE01000425.1	10220001	10240000	0.0130092067956437	18311	45736	3515664	48
Mi	Na	VHQE01000425.1	10240001	10260000	0.011433046202036	19155	42048	3677760	0
Mi	Na	VHQE01000425.1	10260001	10280000	0.0138024138442762	18812	49852	3611832	72
Mi	Na	VHQE01000425.1	10280001	10300000	0.0111748202222706	18356	39384	3524352	0
Mi	Na	VHQE01000425.1	10300001	10320000	0.0111767695194412	19186	41172	3683712	0
Mi	Na	VHQE01000425.1	10320001	10340000	0.0096503856263401	19276	35716	3700992	0
Mi	Na	VHQE01000425.1	10340001	10360000	0.0107307699019299	19102	39356	3667584	0
Mi	Na	VHQE01000425.1	10360001	10380000	0.0112869757174392	18875	40904	3624000	0
Mi	Na	VHQE01000425.1	10380001	10400000	0.0115583450040631	19279	42784	3701568	0
Mi	Na	VHQE01000425.1	10400001	10420000	0.0146070735207225	19745	55376	3791040	0
Mi	Na	VHQE01000425.1	10420001	10440000	0.0113521005778541	19209	41868	3688128	0
Mi	Na	VHQE01000425.1	10440001	10460000	0.0109313132905848	19026	39932	3652992	0
Mi	Na	VHQE01000425.1	10460001	10480000	0.0115981054450547	18615	41452	3574032	48
Mi	Na	VHQE01000425.1	10480001	10500000	0.0078516772221445	18770	28296	3603816	24
Mi	Na	VHQE01000425.1	10500001	10520000	0.0125219739462667	16402	39434	3149184	0
Mi	Na	VHQE01000425.1	10520001	10540000	0.0136267081289418	17124	44802	3287808	0
Mi	Na	VHQE01000425.1	10540001	10560000	0.0114628114155487	19307	42492	3706944	0
Mi	Na	VHQE01000425.1	10560001	10580000	0.011122326902946	17832	38080	3423744	0
Mi	Na	VHQE01000425.1	10580001	10600000	0.0115645394244142	18694	41508	3589248	0
Mi	Na	VHQE01000425.1	10600001	10620000	0.0119770765763289	18191	41832	3492672	0
Mi	Na	VHQE01000425.1	10620001	10640000	0.0109667533264727	18463	38876	3544896	0
Mi	Na	VHQE01000425.1	10640001	10660000	0.0099868505344077	18537	35544	3559080	24
Mi	Na	VHQE01000425.1	10660001	10680000	0.0103239204116397	18981	37624	3644352	0
Mi	Na	VHQE01000425.1	10680001	10700000	0.007947371690648	19451	29680	3734568	24
Mi	Na	VHQE01000425.1	10700001	10720000	0.0092901298881711	19196	34240	3685632	0
Mi	Na	VHQE01000425.1	10720001	10740000	0.0098023956296419	19007	35772	3649312	32
Mi	Na	VHQE01000425.1	10740001	10760000	0.0086338797814207	18491	30652	3550200	72
Mi	Na	VHQE01000425.1	10760001	10780000	0.0091611240289118	18493	32528	3550656	0
Mi	Na	VHQE01000425.1	10780001	10800000	0.0080805870455665	19613	30428	3765568	128
Mi	Na	VHQE01000425.1	10800001	10820000	0.0081058821521234	19528	30392	3749376	0
Mi	Na	VHQE01000425.1	10820001	10840000	0.0104869869346032	19109	38476	3668928	0
Mi	Na	VHQE01000425.1	10840001	10860000	0.0105296042576909	18539	37480	3559488	0
Mi	Na	VHQE01000425.1	10860001	10880000	0.0120530097637906	18811	43532	3611712	0
Mi	Na	VHQE01000425.1	10880001	10900000	0.0105931256924341	18654	37940	3581568	0
Mi	Na	VHQE01000425.1	10900001	10920000	0.0095348529304991	19512	35720	3746256	48
Mi	Na	VHQE01000425.1	10920001	10940000	0.0104865677418774	18516	37280	3555024	48
Mi	Na	VHQE01000425.1	10940001	10960000	0.0109477514355563	18322	38512	3517800	24
Mi	Na	VHQE01000425.1	10960001	10980000	0.0078999708519794	19441	29488	3732672	0
Mi	Na	VHQE01000425.1	10980001	11000000	0.0080771961858389	19716	30576	3785472	0
Mi	Na	VHQE01000425.1	11000001	11020000	0.0095854208632474	19361	35632	3717312	0
Mi	Na	VHQE01000425.1	11020001	11040000	0.0070992454351707	17361	23664	3333312	0
Mi	Na	VHQE01000425.1	11040001	11060000	0.0077370271690863	18391	27320	3531072	0
Mi	Na	VHQE01000425.1	11060001	11080000	0.0083462191975402	18539	29708	3559456	32
Mi	Na	VHQE01000425.1	11080001	11100000	0.0093577456465939	18051	32432	3465792	0
Mi	Na	VHQE01000425.1	11100001	11120000	0.0125975412249705	18112	43808	3477504	0
Mi	Na	VHQE01000425.1	11120001	11140000	0.0098799486485548	19214	36448	3689088	0
Mi	Na	VHQE01000425.1	11140001	11160000	0.0071442845723421	19182	26312	3682944	0
Mi	Na	VHQE01000425.1	11160001	11180000	0.0081620597035223	19608	30728	3764736	0
Mi	Na	VHQE01000425.1	11180001	11200000	0.0107664902813433	19087	39456	3664704	0
Mi	Na	VHQE01000425.1	11200001	11220000	0.0081923487273281	19683	30960	3779136	0
Mi	Na	VHQE01000425.1	11220001	11240000	0.0100633314402739	19369	37424	3718848	0
Mi	Na	VHQE01000425.1	11240001	11260000	0.0109122396903685	19464	40780	3737088	0
Mi	Na	VHQE01000425.1	11260001	11280000	0.006927825755211	19222	25568	3690624	0
Mi	Na	VHQE01000425.1	11280001	11300000	0.0119799163864126	19365	44542	3718056	24
Mi	Na	VHQE01000425.1	11300001	11320000	0.0130257999576181	18876	47208	3624192	0
Mi	Na	VHQE01000425.1	11320001	11340000	0.0069375046265452	18012	23992	3458304	0
Mi	Na	VHQE01000425.1	11340001	11360000	0.0088470628563181	18476	31384	3547392	0
Mi	Na	VHQE01000425.1	11360001	11380000	0.0091045137627376	19267	33680	3699264	0
Mi	Na	VHQE01000425.1	11380001	11400000	0.0077805106256832	17991	26876	3454272	0
Mi	Na	VHQE01000425.1	11400001	11420000	0.0093747886657198	19716	35488	3785472	0
Mi	Na	VHQE01000425.1	11420001	11440000	0.0094425830033505	19698	35712	3782016	0
Mi	Na	VHQE01000425.1	11440001	11460000	0.0106062227931206	18684	38048	3587328	0
Mi	Na	VHQE01000425.1	11460001	11480000	0.0090002360717658	19415	33550	3727680	0
Mi	Na	VHQE01000425.1	11480001	11500000	0.0087904951759609	19313	32596	3708096	0
Mi	Na	VHQE01000425.1	11500001	11520000	0.0117808663361938	18761	42436	3602112	0
Mi	Na	VHQE01000425.1	11520001	11540000	0.0102503382949932	18475	36360	3547200	0
Mi	Na	VHQE01000425.1	11540001	11560000	0.0080698747249026	19690	30508	3780480	0
